Season_Year,GameKey,PlayID,GSISID,Time,x,y,dis,o,dir,Event,GamePlayKey,post_punt_playduration,post_punt_duration,GamePlayTimeKey,GSISID_partner,x_partner,y_partner,dis_partner,o_partner,dir_partner,Season_Type,Week,Game_Date,Game_Day,Start_Time,Temperature,PlayPlayerPartnerID
2016,136,791,30160,31:19.3,69.63999939,29.65999985,0.239999995,10.77000046,338.7000122,,136_791,4.899999999,1.200000003,136_791_2016-10-09 17:31:19.300,23003,70.06999969,29.48999977,0.050000001,157.9600067,319.730011,Reg,5,00:00.0,Sunday,13:00,57,791_30160_23003
2016,141,1125,32200,14:22.7,80.84999847,29.20000076,0.289999992,47.09999847,50.99000168,,141_1125,6.50000003,0.400000028,141_1125_2016-10-10 01:14:22.700,32262,81.01000214,28.73999977,0.330000013,246.7899933,58.54000092,Reg,5,00:00.0,Sunday,19:30,49,1125_32200_32262
2016,141,2377,32635,22:12.5,60.70999908,8.699999809,0.5,228.1000061,58.70000076,,141_2377,4.500000007,1.100000001,141_2377_2016-10-10 02:22:12.500,32628,60.70000076,8.949999809,0.25,139.0299988,80.86000061,Reg,5,00:00.0,Sunday,19:30,49,2377_32635_32628
2016,152,1065,31844,47:30.9,77.34999847,25.14999962,0.319999993,347.3099976,58.90999985,,152_1065,4.800000027,0.600000031,152_1065_2016-10-16 17:47:30.900,27378,77.58000183,25.56999969,0.319999993,172.2400055,64.91999817,Reg,6,00:00.0,Sunday,13:00,69,1065_31844_27378
2016,156,374,31075,48:18.7,15.14999962,25.57999992,0.129999995,47.88999939,223.2899933,,156_374,4.900000006,0.300000004,156_374_2016-10-17 00:48:18.700,28100,15.30000019,25.27000046,0.340000004,226.3699951,233.1100006,Reg,6,00:00.0,Sunday,19:30,84,374_31075_28100
2016,156,374,19714,48:18.7,10.93000031,28.67000008,0.170000002,349.269989,125.8799973,,156_374,4.900000006,0.300000004,156_374_2016-10-17 00:48:18.700,32829,11.21000004,28.81999969,0.49000001,82.38999939,237.3399963,Reg,6,00:00.0,Sunday,19:30,84,374_19714_32829
2016,156,2949,33059,57:46.8,88.86000061,45.70999908,0.090000004,181.3899994,264.0100098,,156_2949,7.700000025,6.50000003,156_2949_2016-10-17 02:57:46.800,31085,88.98999786,46,0.150000006,73.66000366,112.6900024,Reg,6,00:00.0,Sunday,19:30,84,2949_33059_31085
2016,266,2902,23564,30:37.8,85.37999725,12.28999996,0.109999999,144.0800018,247.0800018,kick_received,266_2902,7.099999994,4.799999997,266_2902_2016-12-11 20:30:37.800,31844,85.33000183,12.36999989,0.800000012,338.4500122,65.48999786,Reg,14,00:00.0,Sunday,13:00,35,2902_23564_31844
2017,567,1407,32891,59:23.8,96.37999725,19.02000046,0.419999987,305.2799988,60,,567_1407,9.700000048,8.700000048,567_1407_2017-11-26 18:59:23.800,32403,96.08000183,19.18000031,0.560000002,321.7399902,121.3099976,Reg,12,00:00.0,Sunday,13:00,47,1407_32891_32403
2016,149,3663,28128,38:01.5,55.75,50.31999969,0.029999999,31.55999947,260.1600037,,149_3663,10.2,7,149_3663_2016-10-16 19:38:01.500,29629,55.47999954,49.90000153,0.730000019,71.16999817,285.3099976,Reg,6,00:00.0,Sunday,12:00,80,3663_28128_29629
2016,289,2341,32998,19:55.2,80.16999817,43.70000076,0.75999999,309.1600037,67.31999969,,289_2341,9.899999976,6.999999978,289_2341_2016-12-20 03:19:55.200,32007,80.29000092,43.29999924,0.529999971,352.7900085,12.19999981,Reg,15,00:00.0,Monday,20:30,32,2341_32998_32007
2016,296,2667,32810,59:48.4,30.59000015,36.81000137,0.340000004,38.90000153,149.4600067,,296_2667,5.600000001,5.5,296_2667_2016-12-24 19:59:48.400,32783,31.02000046,36.97999954,0.219999999,184.8399963,345.7799988,Reg,16,00:00.0,Saturday,13:00,67,2667_32810_32783
2016,280,3746,33127,55:48.5,63.77000046,27.95999908,0.159999996,104.0100021,231.6300049,,280_3746,6.70000001,5.900000013,280_3746_2016-12-18 20:55:48.500,27654,64.05999756,28.34000015,0.680000007,86.79000092,197.7299957,Reg,15,00:00.0,Sunday,12:00,37,3746_33127_27654
2016,144,2342,23259,46:54.5,81.54000092,30.37000084,0.730000019,353.7099915,41.93999863,,144_2342,9.899999976,7.299999975,144_2342_2016-10-16 18:46:54.500,32410,81.38999939,30.09000015,0.409999996,265.9400024,344.0799866,Reg,6,00:00.0,Sunday,13:00,72,2342_23259_32410
2016,149,3663,29629,10/16/2016 19:38,52.75999832,51.04999924,0.200000003,3.920000076,120.8700027,,149_3663,10.2,8.5,149_3663_2016-10-16 19:38:03.000,28128,53.02000046,51.43999863,0.079999998,90.66000366,94.47000122,Reg,6,00:00.0,Sunday,12:00,80,3663_29629_28128
2017,397,1526,31763,10:23.8,96.26999664,44.22999954,0.150000006,325.9899902,345.4100037,first_contact,397_1526,5.800000042,5.200000048,397_1526_2017-09-01 03:10:23.800,32894,96.06999969,44.56999969,0.550000012,88.84999847,37.93999863,Pre,5,00:00.0,Thursday,19:00,90,1526_31763_32894
2017,397,1526,32894,10:23.9,96.56999969,44.86999893,0.579999983,86,34.18999863,,397_1526,5.800000042,5.300000042,397_1526_2017-09-01 03:10:23.900,31763,96.33000183,44.47000122,0.239999995,333.1799927,346.7600098,Pre,5,00:00.0,Thursday,19:00,90,1526_32894_31763
2017,364,2764,32323,42:36.2,72.26000214,8.380000114,0.620000005,94.06999969,239.5500031,,364_2764,7.100000009,6.700000003,364_2764_2017-08-20 01:42:36.200,31930,71.95999908,8.130000114,0.620000005,204.4799957,264.1400146,Pre,3,00:00.0,Saturday,19:30,87,2764_32323_31930
2017,607,978,32114,03:16.2,58.65999985,24.29999924,0.07,317.4200134,20.55999947,,607_978,4.300000042,1.600000039,607_978_2017-12-15 02:03:16.200,29793,58.88000107,24.15999985,0.01,179.9499969,54.84999847,Reg,15,00:00.0,Thursday,20:25,25,978_32114_29793
2017,607,978,29793,03:16.5,58.95000076,24.14999962,0.02,193.75,64.25,,607_978,4.300000042,1.900000036,607_978_2017-12-15 02:03:16.500,32114,58.54000092,24.37999916,0.059999999,316.6799927,351.8699951,Reg,15,00:00.0,Thursday,20:25,25,978_29793_32114
2016,45,1212,28249,28:49.8,72.02999878,47.38000107,0.129999995,153.2799988,258.2000122,,45_1212,15.30000002,15.00000002,45_1212_2016-08-28 00:28:49.800,33121,71.68000031,47.11999893,0.289999992,234.3099976,277.3599854,Pre,4,00:00.0,Saturday,19:30,84,1212_28249_33121
2016,21,2587,29343,04:14.4,89.94999695,28.76000023,0.75999999,78.69000244,100.4000015,,21_2587,6.299999982,2.699999988,21_2587_2016-08-20 21:04:14.400,31059,90.01999664,28.40999985,0.74000001,323.9500122,82.48999786,Pre,3,00:00.0,Saturday,14:00,80,2587_29343_31059
2016,54,1045,32444,33:39.3,43.84999847,27.43000031,0.449999988,288.5,296.7999878,,54_1045,9.600000024,7.500000022,54_1045_2016-09-02 00:33:39.300,31756,43.83000183,27.26000023,0.289999992,75.56999969,7.789999962,Pre,5,00:00.0,Thursday,19:30,73,1045_32444_31756
